outcome,action,TPR,FPR,egs,red_reward,blue_reward,time,cued_switch,uncued_switch
"red","WAIT",91,15,0.4,4,-4,11.028,1,0
"red","SWITCH",91,15,0.4,4,-4,44.248,2,0
"blue","WAIT",91,15,0.4,4,-4,47.556,2,1
"red","WAIT",91,15,0.4,4,-4,57.978,3,1
"red","WAIT",91,15,0.4,4,-4,76.998,4,1
"blue","SWITCH",91,15,0.4,4,-4,89.287,4,2
"blue","SWITCH",91,15,0.4,4,-4,111.451,4,3
"red","WAIT",91,15,0.4,4,-4,126.006,5,3
"red","WAIT",91,15,0.4,4,-4,142.986,6,3
"red","WAIT",91,15,0.4,4,-4,176.978,7,3
"red","WAIT",91,15,0.4,4,-4,194.036,8,3
"red","WAIT",91,15,0.4,4,-4,211.045,9,3
"blue","SWITCH",91,15,0.4,4,-4,259.879,9,4
"red","WAIT",91,15,0.4,4,-4,279.142,10,4
"red","WAIT",91,15,0.4,4,-4,311.295,11,4
"red","WAIT",91,15,0.4,4,-4,324.978,12,4
"red","WAIT",91,15,0.4,4,-4,343.988,13,4
"red","WAIT",91,15,0.4,4,-4,357.978,14,4
"red","WAIT",91,15,0.4,4,-4,375.197,15,4
"blue","SWITCH",91,15,0.4,4,-4,406.566,15,5
"red","WAIT",91,15,0.4,4,-4,410.73,15,6
"blue","WAIT",91,15,0.4,4,-4,426.356,16,6
"blue","SWITCH",91,15,0.4,4,-4,457.393,16,7
"blue","SWITCH",91,15,0.4,4,-4,464.981,16,8
"red","SWITCH",91,15,0.4,4,-4,479.074,16,9
"red","WAIT",91,15,0.4,4,-4,509.333,17,9
"blue","WAIT",91,15,0.4,4,-4,541.343,18,9
"red","SWITCH",91,15,0.4,4,-4,577.907,18,10
"red","WAIT",91,15,0.4,4,-4,592.038,19,10
"red","WAIT",91,15,0.4,4,-4,610.084,20,10
"blue","SWITCH",91,15,0.4,4,-4,626.722,20,11
"blue","SWITCH",91,15,0.4,4,-4,635.076,20,12
"blue","SWITCH",91,15,0.4,4,-4,642.757,20,13
"red","WAIT",91,15,0.4,4,-4,660.017,21,13
"blue","SWITCH",91,15,0.4,4,-4,689.73,21,14
"blue","SWITCH",91,15,0.4,4,-4,701.697,21,15
"red","WAIT",91,15,0.4,4,-4,705.861,21,16
"blue","SWITCH",91,15,0.4,4,-4,714.393,21,17
"red","WAIT",91,15,0.4,4,-4,720.036,22,17
"blue","SWITCH",91,15,0.4,4,-4,737.492,22,18
"red","WAIT",91,15,0.4,4,-4,753.078,23,18
"blue","SWITCH",91,15,0.4,4,-4,767.296,23,19
"blue","WAIT",91,15,0.4,4,-4,785.334,24,19
"red","WAIT",91,15,0.4,4,-4,803.355,25,19
"red","WAIT",91,15,0.4,4,-4,818.978,26,19
"blue","SWITCH",91,15,0.4,4,-4,827.879,26,20
"blue","SWITCH",91,15,0.4,4,-4,845.347,26,21
"blue","SWITCH",91,15,0.4,4,-4,853.349,26,22
"red","WAIT",91,15,0.4,4,-4,857.513,26,23
"red","WAIT",91,15,0.4,4,-4,870.978,27,23
"red","WAIT",91,15,0.4,4,-4,887.25,28,23
"blue","SWITCH",91,15,0.4,4,-4,899.153,28,24
"blue","SWITCH",91,15,0.4,4,-4,914.549,28,25
"red","WAIT",91,15,0.4,4,-4,918.713,28,26
"blue","WAIT",91,15,0.4,4,-4,949.581,29,26
"red","WAIT",91,15,0.4,4,-4,963.061,30,26
"blue","SWITCH",91,15,0.4,4,-4,985.83,30,27
"blue","WAIT",91,15,0.4,4,-4,1038.306,31,27
"blue","SWITCH",91,15,0.4,4,-4,1052.734,31,28
"red","WAIT",91,15,0.4,4,-4,1056.978,32,28
"blue","SWITCH",91,15,0.4,4,-4,1073.096,32,29
"blue","SWITCH",91,15,0.4,4,-4,1110.236,32,30
"blue","SWITCH",91,15,0.4,4,-4,1128.963,32,31
"blue","SWITCH",91,15,0.4,4,-4,1136.104,32,32
"blue","SWITCH",91,15,0.4,4,-4,1148.714,32,33
"blue","SWITCH",91,15,0.4,4,-4,1156.242,32,34
"red","WAIT",91,15,0.4,4,-4,1199.204,33,34
"red","WAIT",91,15,0.4,4,-4,1215.114,34,34
"red","WAIT",91,15,0.4,4,-4,1232.983,35,34
"blue","SWITCH",91,15,0.4,4,-4,1275.184,35,35
"red","WAIT",91,15,0.4,4,-4,1297.158,36,35
"blue","SWITCH",91,15,0.4,4,-4,1314.433,36,36
"red","WAIT",91,15,0.4,4,-4,1333.108,37,36
"blue","SWITCH",91,15,0.4,4,-4,1341.148,37,37
"red","WAIT",91,15,0.4,4,-4,1346.992,38,37
"blue","SWITCH",91,15,0.4,4,-4,1355.193,38,38
"red","WAIT",91,15,0.4,4,-4,1361.035,39,38
"blue","SWITCH",91,15,0.4,4,-4,1371.743,39,39
"blue","SWITCH",91,15,0.4,4,-4,1379.742,39,40
"blue","WAIT",91,15,0.4,4,-4,1446.524,40,40
"red","WAIT",91,15,0.4,4,-4,1462.05,41,40
"blue","SWITCH",91,15,0.4,4,-4,1473.295,41,41
"red","WAIT",91,15,0.4,4,-4,1477.459,42,41
"blue","SWITCH",91,15,0.4,4,-4,1502.514,42,42
"blue","SWITCH",91,15,0.4,4,-4,1519.416,42,43
"blue","SWITCH",91,15,0.4,4,-4,1535.318,42,44
"red","WAIT",91,15,0.4,4,-4,1558.019,43,44
"red","WAIT",91,15,0.4,4,-4,1576.024,44,44
"blue","SWITCH",91,15,0.4,4,-4,1583.469,44,45
"red","WAIT",91,15,0.4,4,-4,1607.989,45,45
"red","WAIT",91,15,0.4,4,-4,1643.978,46,45
"red","WAIT",91,15,0.4,4,-4,1688.993,47,45
"blue","SWITCH",91,15,0.4,4,-4,1696.01,47,46
"red","WAIT",91,15,0.4,4,-4,1706.042,48,46
"blue","SWITCH",91,15,0.4,4,-4,1718.229,48,47
"red","WAIT",91,15,0.4,4,-4,1722.393,49,47
"blue","SWITCH",91,15,0.4,4,-4,1746.316,49,48
"blue","SWITCH",91,15,0.4,4,-4,1794.387,49,49
"red","WAIT",91,15,0.4,4,-4,1808.978,50,49
"blue","SWITCH",91,15,0.4,4,-4,1816.367,50,50
"red","WAIT",91,15,0.4,4,-4,1824.978,51,50
"red","WAIT",91,15,0.4,4,-4,1839.993,52,50
"red","WAIT",91,15,0.4,4,-4,1870.218,53,50
"blue","SWITCH",91,15,0.4,4,-4,1880.603,53,51
"blue","SWITCH",91,15,0.4,4,-4,1897.782,53,52
"blue","SWITCH",91,15,0.4,4,-4,1910.046,53,53
"blue","WAIT",91,15,0.4,4,-4,1933.319,54,53
"red","WAIT",91,15,0.4,4,-4,1948.978,55,53
"blue","SWITCH",91,15,0.4,4,-4,1961.849,55,54
"red","WAIT",91,15,0.4,4,-4,1966.013,55,55
"red","WAIT",91,15,0.4,4,-4,1996.978,56,55
"red","WAIT",91,15,0.4,4,-4,2016.978,57,55
"blue","WAIT",91,15,0.4,4,-4,2033.3,58,55
"blue","SWITCH",91,15,0.4,4,-4,2041.107,58,56
"blue","SWITCH",91,15,0.4,4,-4,2057.191,58,57
"blue","SWITCH",91,15,0.4,4,-4,2074.55,58,58
"blue","SWITCH",91,15,0.4,4,-4,2081.988,58,59
"red","WAIT",91,15,0.4,4,-4,2086.978,59,59
"blue","SWITCH",91,15,0.4,4,-4,2094.883,59,60
"red","SWITCH",91,15,0.4,4,-4,2102.815,60,60
"blue","WAIT",91,15,0.4,4,-4,2106.123,60,61
"red","WAIT",91,15,0.4,4,-4,2133.102,61,61
"red","WAIT",91,15,0.4,4,-4,2166.018,62,61
"blue","SWITCH",91,15,0.4,4,-4,2179.389,62,62
"red","WAIT",91,15,0.4,4,-4,2183.553,63,62
"red","WAIT",91,15,0.4,4,-4,2200.113,64,62
"red","WAIT",91,15,0.4,4,-4,2215.175,65,62
"blue","SWITCH",91,15,0.4,4,-4,2240.437,65,63
"blue","SWITCH",91,15,0.4,4,-4,4.963,0,1
"red","WAIT",91,15,0.4,4,-4,27.978,1,1
"red","WAIT",91,15,0.4,4,-4,43.085,2,1
"blue","SWITCH",91,15,0.4,4,-4,59.196,2,2
"blue","SWITCH",91,15,0.4,4,-4,82.669,2,3
"blue","SWITCH",91,15,0.4,4,-4,119.207,2,4
"red","WAIT",91,15,0.4,4,-4,140.028,3,4
"blue","SWITCH",91,15,0.4,4,-4,152.5,3,5
"red","WAIT",91,15,0.4,4,-4,171.978,4,5
"red","WAIT",91,15,0.4,4,-4,187.978,5,5
"blue","SWITCH",91,15,0.4,4,-4,195.585,5,6
"red","WAIT",91,15,0.4,4,-4,203.978,6,6
"red","WAIT",91,15,0.4,4,-4,220.978,7,6
"blue","SWITCH",91,15,0.4,4,-4,228.816,7,7
"blue","SWITCH",91,15,0.4,4,-4,237.066,7,8
"blue","WAIT",91,15,0.4,4,-4,240.552,7,9
"red","WAIT",91,15,0.4,4,-4,268.978,8,9
"blue","SWITCH",91,15,0.4,4,-4,279.957,8,10
"red","WAIT",91,15,0.4,4,-4,286.17,9,10
"red","WAIT",91,15,0.4,4,-4,302.978,10,10
"blue","WAIT",91,15,0.4,4,-4,321.31,11,10
"blue","SWITCH",91,15,0.4,4,-4,329.142,11,11
"red","WAIT",91,15,0.4,4,-4,339.068,12,11
"red","WAIT",91,15,0.4,4,-4,355.015,13,11
"red","WAIT",91,15,0.4,4,-4,371.017,14,11
"blue","SWITCH",91,15,0.4,4,-4,377.583,14,12
"blue","WAIT",91,15,0.4,4,-4,388.485,15,12
"red","WAIT",91,15,0.4,4,-4,424.204,16,12
"blue","WAIT",91,15,0.4,4,-4,440.531,17,12
"blue","SWITCH",91,15,0.4,4,-4,451.546,17,13
"red","WAIT",91,15,0.4,4,-4,457.046,18,13
"red","WAIT",91,15,0.4,4,-4,472.978,19,13
"red","SWITCH",91,15,0.4,4,-4,492.21,19,14
"red","WAIT",91,15,0.4,4,-4,510.046,20,14
"blue","SWITCH",91,15,0.4,4,-4,521.652,20,15
"red","WAIT",91,15,0.4,4,-4,544.121,21,15
"red","WAIT",91,15,0.4,4,-4,563.189,22,15
"red","WAIT",91,15,0.4,4,-4,580.996,23,15
"blue","SWITCH",91,15,0.4,4,-4,587.622,23,16
"blue","SWITCH",91,15,0.4,4,-4,604.545,23,17
"red","WAIT",91,15,0.4,4,-4,635.046,24,17
"red","WAIT",91,15,0.4,4,-4,671.297,25,17
"blue","SWITCH",91,15,0.4,4,-4,684.83,25,18
"red","WAIT",91,15,0.4,4,-4,688.994,25,19
"red","WAIT",91,15,0.4,4,-4,704.978,26,19
"blue","SWITCH",91,15,0.4,4,-4,713.309,26,20
"red","WAIT",91,15,0.4,4,-4,720.978,27,20
"red","WAIT",91,15,0.4,4,-4,738.978,28,20
"blue","SWITCH",91,15,0.4,4,-4,750.284,28,21
"red","WAIT",91,15,0.4,4,-4,754.978,29,21
"red","WAIT",91,15,0.4,4,-4,769.221,30,21
"red","WAIT",91,15,0.4,4,-4,803.978,31,21
"red","SWITCH",91,15,0.4,4,-4,835.406,32,21
"blue","WAIT",91,15,0.4,4,-4,838.714,32,22
"blue","SWITCH",91,15,0.4,4,-4,852.717,32,23
"blue","WAIT",91,15,0.4,4,-4,887.308,33,23
"red","SWITCH",91,15,0.4,4,-4,903.944,34,23
"blue","WAIT",91,15,0.4,4,-4,907.252,34,24
"red","WAIT",91,15,0.4,4,-4,923.01,35,24
"red","WAIT",91,15,0.4,4,-4,940.313,36,24
"blue","SWITCH",91,15,0.4,4,-4,964.565,36,25
"red","SWITCH",91,15,0.4,4,-4,972.327,36,26
"blue","SWITCH",91,15,0.4,4,-4,979.567,36,27
"red","WAIT",91,15,0.4,4,-4,988.978,37,27
"red","WAIT",91,15,0.4,4,-4,1002.978,38,27
"blue","WAIT",91,15,0.4,4,-4,1016.321,39,27
"blue","SWITCH",91,15,0.4,4,-4,1028.158,39,28
"red","WAIT",91,15,0.4,4,-4,1034.103,40,28
"blue","SWITCH",91,15,0.4,4,-4,1066.438,40,29
"red","WAIT",91,15,0.4,4,-4,1083.123,41,29
"blue","SWITCH",91,15,0.4,4,-4,1115.518,41,30
"red","WAIT",91,15,0.4,4,-4,1121.042,42,30
"red","WAIT",91,15,0.4,4,-4,1150.092,43,30
"blue","SWITCH",91,15,0.4,4,-4,1169.603,43,31
"red","WAIT",91,15,0.4,4,-4,1181.038,44,31
"blue","SWITCH",91,15,0.4,4,-4,1193.6,44,32
"red","WAIT",91,15,0.4,4,-4,1197.764,44,33
"blue","SWITCH",91,15,0.4,4,-4,1218.869,44,34
"red","WAIT",91,15,0.4,4,-4,1260.033,45,34
"blue","SWITCH",91,15,0.4,4,-4,1267.086,45,35
"red","WAIT",91,15,0.4,4,-4,1293.978,46,35
"blue","SWITCH",91,15,0.4,4,-4,1310.362,46,36
"blue","WAIT",91,15,0.4,4,-4,1330.522,47,36
"blue","SWITCH",91,15,0.4,4,-4,1346.904,47,37
"red","WAIT",91,15,0.4,4,-4,1377.978,48,37
"red","WAIT",91,15,0.4,4,-4,1393.026,49,37
"blue","SWITCH",91,15,0.4,4,-4,1417.459,49,38
"red","WAIT",91,15,0.4,4,-4,1425.305,50,38
"red","SWITCH",91,15,0.4,4,-4,1452.932,51,38
"blue","WAIT",91,15,0.4,4,-4,1456.24,51,39
"blue","SWITCH",91,15,0.4,4,-4,1464.468,51,40
"red","WAIT",91,15,0.4,4,-4,1468.632,51,41
"red","WAIT",91,15,0.4,4,-4,1487.007,52,41
"red","WAIT",91,15,0.4,4,-4,1503.09,53,41
"blue","SWITCH",91,15,0.4,4,-4,1511.387,53,42
"blue","WAIT",91,15,0.4,4,-4,1519.3,54,42
"blue","SWITCH",91,15,0.4,4,-4,1550.391,54,43
"red","WAIT",91,15,0.4,4,-4,1572.154,55,43
"blue","SWITCH",91,15,0.4,4,-4,1611.125,55,44
"red","WAIT",91,15,0.4,4,-4,1618.233,56,44
"blue","SWITCH",91,15,0.4,4,-4,1626.324,56,45
"blue","WAIT",91,15,0.4,4,-4,1636.3,57,45
"blue","SWITCH",91,15,0.4,4,-4,1653.467,57,46
"blue","SWITCH",91,15,0.4,4,-4,1683.751,57,47
"red","WAIT",91,15,0.4,4,-4,1687.978,58,47
"red","WAIT",91,15,0.4,4,-4,1705.978,59,47
"red","WAIT",91,15,0.4,4,-4,1723.045,60,47
"blue","SWITCH",91,15,0.4,4,-4,1730.096,60,48
"red","WAIT",91,15,0.4,4,-4,1743.21,61,48
"red","WAIT",91,15,0.4,4,-4,1761.985,62,48
"blue","SWITCH",91,15,0.4,4,-4,1773.472,62,49
"red","WAIT",91,15,0.4,4,-4,1781.978,63,49
"red","WAIT",91,15,0.4,4,-4,1813.978,64,49
"blue","SWITCH",91,15,0.4,4,-4,1826.09,64,50
"red","WAIT",91,15,0.4,4,-4,1844.978,65,50
"blue","SWITCH",91,15,0.4,4,-4,1866.873,65,51
"red","WAIT",91,15,0.4,4,-4,1875.978,66,51
"blue","SWITCH",91,15,0.4,4,-4,1883.153,66,52
"red","WAIT",91,15,0.4,4,-4,1910.978,67,52
"blue","SWITCH",91,15,0.4,4,-4,1928.741,67,53
"red","WAIT",91,15,0.4,4,-4,1946.118,68,53
"red","WAIT",91,15,0.4,4,-4,1960.978,69,53
"red","WAIT",91,15,0.4,4,-4,2026.978,70,53
"red","WAIT",91,15,0.4,4,-4,2044.978,71,53
"red","WAIT",91,15,0.4,4,-4,2065.0,72,53
"blue","SWITCH",91,15,0.4,4,-4,2080.943,72,54
"red","WAIT",91,15,0.4,4,-4,2085.107,72,55
"red","WAIT",91,15,0.4,4,-4,2102.01,73,55
"red","WAIT",91,15,0.4,4,-4,2121.978,74,55
"red","WAIT",91,15,0.4,4,-4,2155.987,75,55
"red","WAIT",91,15,0.4,4,-4,2174.059,76,55
"red","WAIT",91,15,0.4,4,-4,2189.978,77,55
"blue","SWITCH",91,15,0.4,4,-4,2197.788,77,56
"blue","WAIT",91,15,0.4,4,-4,2203.3,78,56
"blue","SWITCH",91,15,0.4,4,-4,2217.118,78,57
"red","WAIT",91,15,0.4,4,-4,2221.282,78,58
"red","WAIT",91,15,0.4,4,-4,2234.978,79,58
"blue","SWITCH",91,15,0.4,4,-4,2256.219,79,59
"blue","SWITCH",91,15,0.4,4,-4,2268.16,79,60
"blue","SWITCH",91,15,0.4,4,-4,2275.374,79,61
"red","WAIT",91,15,0.4,4,-4,8.109,1,0
"red","WAIT",91,15,0.4,4,-4,58.06,2,0
"blue","SWITCH",91,15,0.4,4,-4,76.03,2,1
"blue","SWITCH",91,15,0.4,4,-4,92.397,2,2
"red","WAIT",91,15,0.4,4,-4,96.561,2,3
"red","WAIT",91,15,0.4,4,-4,111.978,3,3
"red","WAIT",91,15,0.4,4,-4,139.978,4,3
"red","WAIT",91,15,0.4,4,-4,153.978,5,3
"blue","WAIT",91,15,0.4,4,-4,168.411,6,3
"blue","SWITCH",91,15,0.4,4,-4,204.6,6,4
"red","WAIT",91,15,0.4,4,-4,232.107,7,4
"blue","SWITCH",91,15,0.4,4,-4,261.183,7,5
"red","WAIT",91,15,0.4,4,-4,268.019,8,5
"blue","SWITCH",91,15,0.4,4,-4,276.134,8,6
"blue","SWITCH",91,15,0.4,4,-4,283.549,8,7
"blue","WAIT",91,15,0.4,4,-4,303.3,9,7
"red","WAIT",91,15,0.4,4,-4,322.978,10,7
"blue","SWITCH",91,15,0.4,4,-4,380.147,10,8
"red","WAIT",91,15,0.4,4,-4,389.994,11,8
"blue","SWITCH",91,15,0.4,4,-4,398.385,11,9
"blue","WAIT",91,15,0.4,4,-4,407.3,12,9
"red","WAIT",91,15,0.4,4,-4,438.032,13,9
"blue","SWITCH",91,15,0.4,4,-4,444.509,13,10
"blue","SWITCH",91,15,0.4,4,-4,457.559,13,11
"blue","SWITCH",91,15,0.4,4,-4,464.921,13,12
"red","WAIT",91,15,0.4,4,-4,471.165,14,12
"blue","WAIT",91,15,0.4,4,-4,500.306,15,12
"red","SWITCH",91,15,0.4,4,-4,518.433,15,13
"red","WAIT",91,15,0.4,4,-4,533.978,16,13
"red","WAIT",91,15,0.4,4,-4,552.0,17,13
"red","WAIT",91,15,0.4,4,-4,565.981,18,13
"blue","SWITCH",91,15,0.4,4,-4,573.46,18,14
"red","WAIT",91,15,0.4,4,-4,603.005,19,14
"red","WAIT",91,15,0.4,4,-4,622.07,20,14
"red","WAIT",91,15,0.4,4,-4,640.121,21,14
"red","WAIT",91,15,0.4,4,-4,672.27,22,14
"blue","SWITCH",91,15,0.4,4,-4,683.744,22,15
"red","WAIT",91,15,0.4,4,-4,703.978,23,15
"red","WAIT",91,15,0.4,4,-4,722.978,24,15
"red","WAIT",91,15,0.4,4,-4,740.978,25,15
"blue","SWITCH",91,15,0.4,4,-4,749.258,25,16
"blue","WAIT",91,15,0.4,4,-4,756.59,26,16
"blue","SWITCH",91,15,0.4,4,-4,784.697,26,17
"red","WAIT",91,15,0.4,4,-4,788.978,27,17
"red","WAIT",91,15,0.4,4,-4,819.978,28,17
"blue","SWITCH",91,15,0.4,4,-4,832.283,28,18
"blue","WAIT",91,15,0.4,4,-4,847.3,29,18
"blue","SWITCH",91,15,0.4,4,-4,870.852,29,19
"red","WAIT",91,15,0.4,4,-4,878.279,30,19
"blue","SWITCH",91,15,0.4,4,-4,885.132,30,20
"red","WAIT",91,15,0.4,4,-4,893.979,31,20
"red","WAIT",91,15,0.4,4,-4,912.993,32,20
"red","WAIT",91,15,0.4,4,-4,926.978,33,20
"red","WAIT",91,15,0.4,4,-4,944.191,34,20
"blue","SWITCH",91,15,0.4,4,-4,951.418,34,21
"blue","SWITCH",91,15,0.4,4,-4,959.37,34,22
"red","WAIT",91,15,0.4,4,-4,992.046,35,22
"red","WAIT",91,15,0.4,4,-4,1010.978,36,22
"blue","WAIT",91,15,0.4,4,-4,1025.352,37,22
"red","SWITCH",91,15,0.4,4,-4,1057.241,38,22
"blue","WAIT",91,15,0.4,4,-4,1060.549,38,23
"red","WAIT",91,15,0.4,4,-4,1074.978,39,23
"blue","SWITCH",91,15,0.4,4,-4,1097.638,39,24
"red","WAIT",91,15,0.4,4,-4,1123.986,40,24
"red","WAIT",91,15,0.4,4,-4,1155.978,41,24
"blue","SWITCH",91,15,0.4,4,-4,1163.706,41,25
"blue","WAIT",91,15,0.4,4,-4,1170.615,42,25
"blue","SWITCH",91,15,0.4,4,-4,1197.094,42,26
"blue","SWITCH",91,15,0.4,4,-4,1210.312,42,27
"blue","SWITCH",91,15,0.4,4,-4,1239.144,42,28
"blue","SWITCH",91,15,0.4,4,-4,1246.014,42,29
"blue","SWITCH",91,15,0.4,4,-4,1258.675,42,30
"red","WAIT",91,15,0.4,4,-4,1275.043,43,30
"blue","SWITCH",91,15,0.4,4,-4,1302.488,43,31
"blue","SWITCH",91,15,0.4,4,-4,1316.127,43,32
"red","WAIT",91,15,0.4,4,-4,1320.291,44,32
"red","WAIT",91,15,0.4,4,-4,1337.993,45,32
"blue","SWITCH",91,15,0.4,4,-4,1365.596,45,33
"red","WAIT",91,15,0.4,4,-4,1387.043,46,33
"red","WAIT",91,15,0.4,4,-4,1404.131,47,33
"red","WAIT",91,15,0.4,4,-4,1421.996,48,33
"blue","SWITCH",91,15,0.4,4,-4,1462.643,48,34
"red","WAIT",91,15,0.4,4,-4,1470.978,49,34
"blue","SWITCH",91,15,0.4,4,-4,1492.151,49,35
"blue","SWITCH",91,15,0.4,4,-4,1500.305,49,36
"red","WAIT",91,15,0.4,4,-4,1508.045,50,36
"blue","SWITCH",91,15,0.4,4,-4,1525.418,50,37
"blue","SWITCH",91,15,0.4,4,-4,1537.735,50,38
"red","WAIT",91,15,0.4,4,-4,1541.978,51,38
"red","WAIT",91,15,0.4,4,-4,1556.978,52,38
"blue","SWITCH",91,15,0.4,4,-4,1564.456,52,39
"red","WAIT",91,15,0.4,4,-4,1601.998,53,39
"blue","SWITCH",91,15,0.4,4,-4,1608.94,53,40
"red","WAIT",91,15,0.4,4,-4,1619.007,54,40
"red","WAIT",91,15,0.4,4,-4,1631.978,55,40
"blue","SWITCH",91,15,0.4,4,-4,1664.421,55,41
"red","WAIT",91,15,0.4,4,-4,1699.978,56,41
"red","WAIT",91,15,0.4,4,-4,1715.978,57,41
"blue","SWITCH",91,15,0.4,4,-4,1748.093,57,42
"red","WAIT",91,15,0.4,4,-4,1752.257,57,43
"blue","SWITCH",91,15,0.4,4,-4,1786.175,57,44
"red","WAIT",91,15,0.4,4,-4,1794.978,58,44
"red","WAIT",91,15,0.4,4,-4,1813.096,59,44
"blue","SWITCH",91,15,0.4,4,-4,1833.957,59,45
"red","WAIT",91,15,0.4,4,-4,1842.978,60,45
"blue","SWITCH",91,15,0.4,4,-4,1865.517,60,46
"red","WAIT",91,15,0.4,4,-4,1876.089,61,46
"blue","SWITCH",91,15,0.4,4,-4,1897.612,61,47
"red","WAIT",91,15,0.4,4,-4,1941.978,62,47
"blue","WAIT",91,15,0.4,4,-4,1957.413,63,47
"red","WAIT",91,15,0.4,4,-4,1974.104,64,47
"red","WAIT",91,15,0.4,4,-4,1992.219,65,47
"blue","SWITCH",91,15,0.4,4,-4,2005.123,65,48
"blue","SWITCH",91,15,0.4,4,-4,2021.022,65,49
"red","WAIT",91,15,0.4,4,-4,2025.186,66,49
"red","WAIT",91,15,0.4,4,-4,2042.252,67,49
"red","WAIT",91,15,0.4,4,-4,2056.164,68,49
"red","WAIT",91,15,0.4,4,-4,2105.022,69,49
"blue","WAIT",91,15,0.4,4,-4,2118.3,70,49
"blue","SWITCH",91,15,0.4,4,-4,2126.825,70,50
"red","WAIT",91,15,0.4,4,-4,2137.052,71,50
"red","WAIT",91,15,0.4,4,-4,2172.978,72,50
"red","SWITCH",91,15,0.4,4,-4,2187.56,73,50
"blue","WAIT",91,15,0.4,4,-4,2190.868,73,51
"red","WAIT",91,15,0.4,4,-4,2203.978,74,51
"red","WAIT",91,15,0.4,4,-4,2218.995,75,51
"red","WAIT",91,15,0.4,4,-4,2235.024,76,51
"blue","SWITCH",91,15,0.4,4,-4,29.537,0,1
"blue","SWITCH",91,15,0.4,4,-4,86.067,0,2
"blue","SWITCH",91,15,0.4,4,-4,107.811,0,3
"blue","SWITCH",91,15,0.4,4,-4,116.652,0,4
"red","WAIT",91,15,0.4,4,-4,130.978,1,4
"blue","SWITCH",91,15,0.4,4,-4,142.501,1,5
"blue","SWITCH",91,15,0.4,4,-4,153.954,1,6
"red","WAIT",91,15,0.4,4,-4,162.978,2,6
"red","WAIT",91,15,0.4,4,-4,177.979,3,6
"red","WAIT",91,15,0.4,4,-4,194.978,4,6
"blue","SWITCH",91,15,0.4,4,-4,203.232,4,7
"blue","WAIT",91,15,0.4,4,-4,224.409,5,7
"blue","SWITCH",91,15,0.4,4,-4,236.444,5,8
"red","WAIT",91,15,0.4,4,-4,240.608,6,8
"blue","SWITCH",91,15,0.4,4,-4,274.073,6,9
"blue","WAIT",91,15,0.4,4,-4,313.361,7,9
"blue","SWITCH",91,15,0.4,4,-4,325.279,7,10
"blue","WAIT",91,15,0.4,4,-4,344.3,8,10
"red","WAIT",91,15,0.4,4,-4,382.287,9,10
"red","SWITCH",91,15,0.4,4,-4,400.924,9,11
"red","WAIT",91,15,0.4,4,-4,432.147,10,11
"red","WAIT",91,15,0.4,4,-4,451.059,11,11
"blue","SWITCH",91,15,0.4,4,-4,458.158,11,12
"red","WAIT",91,15,0.4,4,-4,469.062,12,12
"blue","SWITCH",91,15,0.4,4,-4,499.934,12,13
"red","WAIT",91,15,0.4,4,-4,504.098,12,14
"blue","SWITCH",91,15,0.4,4,-4,510.479,12,15
"blue","SWITCH",91,15,0.4,4,-4,518.074,12,16
"red","WAIT",91,15,0.4,4,-4,533.011,13,16
"blue","SWITCH",91,15,0.4,4,-4,549.088,13,17
"red","WAIT",91,15,0.4,4,-4,553.252,13,18
"blue","SWITCH",91,15,0.4,4,-4,565.133,13,19
"red","WAIT",91,15,0.4,4,-4,569.297,13,20
"red","WAIT",91,15,0.4,4,-4,585.192,14,20
"blue","SWITCH",91,15,0.4,4,-4,610.977,14,21
"blue","WAIT",91,15,0.4,4,-4,617.438,15,21
"blue","SWITCH",91,15,0.4,4,-4,632.295,15,22
"red","WAIT",91,15,0.4,4,-4,636.459,16,22
"red","WAIT",91,15,0.4,4,-4,650.311,17,22
"blue","SWITCH",91,15,0.4,4,-4,674.917,17,23
"red","WAIT",91,15,0.4,4,-4,682.978,18,23
"red","WAIT",91,15,0.4,4,-4,700.978,19,23
"blue","SWITCH",91,15,0.4,4,-4,714.136,19,24
"blue","SWITCH",91,15,0.4,4,-4,737.529,19,25
"red","WAIT",91,15,0.4,4,-4,755.978,20,25
"red","WAIT",91,15,0.4,4,-4,774.106,21,25
"blue","SWITCH",91,15,0.4,4,-4,781.28,21,26
"red","SWITCH",91,15,0.4,4,-4,809.286,21,27
"red","WAIT",91,15,0.4,4,-4,818.142,22,27
"blue","SWITCH",91,15,0.4,4,-4,825.415,22,28
"blue","SWITCH",91,15,0.4,4,-4,842.388,22,29
"blue","SWITCH",91,15,0.4,4,-4,850.942,22,30
"red","WAIT",91,15,0.4,4,-4,855.106,23,30
"blue","SWITCH",91,15,0.4,4,-4,862.494,23,31
"blue","WAIT",91,15,0.4,4,-4,868.3,24,31
"red","WAIT",91,15,0.4,4,-4,882.163,25,31
"red","WAIT",91,15,0.4,4,-4,895.978,26,31
"blue","WAIT",91,15,0.4,4,-4,909.3,27,31
"red","WAIT",91,15,0.4,4,-4,924.992,28,31
"red","WAIT",91,15,0.4,4,-4,958.302,29,31
"red","WAIT",91,15,0.4,4,-4,991.037,30,31
"blue","SWITCH",91,15,0.4,4,-4,998.365,30,32
"red","WAIT",91,15,0.4,4,-4,1026.177,31,32
"red","WAIT",91,15,0.4,4,-4,1040.999,32,32
