outcome,action,TPR,FPR,egs,red_reward,blue_reward,time,cued_switch,uncued_switch
red,WAIT,85,10,0.4,4,-4,8.047,1,0
red,WAIT,85,10,0.4,4,-4,25.978,2,0
red,WAIT,85,10,0.4,4,-4,59.171,3,0
red,WAIT,85,10,0.4,4,-4,76.438,4,0
red,WAIT,85,10,0.4,4,-4,90.995,5,0
blue,WAIT,85,10,0.4,4,-4,108.322,6,0
red,WAIT,85,10,0.4,4,-4,124.983,7,0
blue,WAIT,85,10,0.4,4,-4,152.426,8,0
red,WAIT,85,10,0.4,4,-4,171.012,9,0
red,WAIT,85,10,0.4,4,-4,185.978,10,0
red,WAIT,85,10,0.4,4,-4,248.026,11,0
red,WAIT,85,10,0.4,4,-4,265.978,12,0
blue,WAIT,85,10,0.4,4,-4,316.3,13,0
blue,SWITCH,85,10,0.4,4,-4,362.795,13,1
red,WAIT,85,10,0.4,4,-4,366.959,13,2
blue,WAIT,85,10,0.4,4,-4,380.3,14,2
blue,SWITCH,85,10,0.4,4,-4,388.16,14,3
red,SWITCH,85,10,0.4,4,-4,400.516,14,4
red,WAIT,85,10,0.4,4,-4,418.981,15,4
red,WAIT,85,10,0.4,4,-4,498.047,16,4
blue,SWITCH,85,10,0.4,4,-4,503.934,16,5
red,WAIT,85,10,0.4,4,-4,531.978,17,5
red,WAIT,85,10,0.4,4,-4,548.978,18,5
red,WAIT,85,10,0.4,4,-4,566.31,19,5
red,WAIT,85,10,0.4,4,-4,612.978,20,5
red,WAIT,85,10,0.4,4,-4,645.978,21,5
blue,WAIT,85,10,0.4,4,-4,679.337,22,5
red,WAIT,85,10,0.4,4,-4,711.978,23,5
red,WAIT,85,10,0.4,4,-4,758.028,24,5
red,WAIT,85,10,0.4,4,-4,793.978,25,5
red,WAIT,85,10,0.4,4,-4,809.978,26,5
red,WAIT,85,10,0.4,4,-4,822.978,27,5
blue,WAIT,85,10,0.4,4,-4,867.48,28,5
blue,SWITCH,85,10,0.4,4,-4,875.097,28,6
red,WAIT,85,10,0.4,4,-4,915.978,29,6
red,WAIT,85,10,0.4,4,-4,932.987,30,6
blue,SWITCH,85,10,0.4,4,-4,940.068,30,7
red,WAIT,85,10,0.4,4,-4,968.009,31,7
red,WAIT,85,10,0.4,4,-4,983.12,32,7
red,WAIT,85,10,0.4,4,-4,1014.978,33,7
red,WAIT,85,10,0.4,4,-4,1043.984,34,7
red,WAIT,85,10,0.4,4,-4,1073.978,35,7
red,WAIT,85,10,0.4,4,-4,1105.09,36,7
red,WAIT,85,10,0.4,4,-4,1249.085,37,7
red,WAIT,85,10,0.4,4,-4,1285.989,38,7
red,WAIT,85,10,0.4,4,-4,1317.023,39,7
red,WAIT,85,10,0.4,4,-4,1333.978,40,7
red,WAIT,85,10,0.4,4,-4,1365.982,41,7
red,WAIT,85,10,0.4,4,-4,1400.986,42,7
red,WAIT,85,10,0.4,4,-4,1522.999,43,7
blue,SWITCH,85,10,0.4,4,-4,1535.271,43,8
red,WAIT,85,10,0.4,4,-4,1557.004,44,8
red,WAIT,85,10,0.4,4,-4,1575.042,45,8
red,WAIT,85,10,0.4,4,-4,1592.982,46,8
red,WAIT,85,10,0.4,4,-4,1629.153,47,8
red,WAIT,85,10,0.4,4,-4,1676.978,48,8
blue,SWITCH,85,10,0.4,4,-4,1692.066,48,9
red,WAIT,85,10,0.4,4,-4,1745.258,49,9
red,WAIT,85,10,0.4,4,-4,1775.09,50,9
red,WAIT,85,10,0.4,4,-4,1793.023,51,9
red,WAIT,85,10,0.4,4,-4,1845.978,52,9
blue,WAIT,85,10,0.4,4,-4,1875.3,53,9
red,WAIT,85,10,0.4,4,-4,1933.978,54,9
blue,SWITCH,85,10,0.4,4,-4,1941.084,54,10
blue,WAIT,85,10,0.4,4,-4,1947.384,55,10
red,WAIT,85,10,0.4,4,-4,1982.17,56,10
red,WAIT,85,10,0.4,4,-4,2015.021,57,10
red,WAIT,85,10,0.4,4,-4,2031.978,58,10
blue,SWITCH,85,10,0.4,4,-4,2045.417,58,11
red,WAIT,85,10,0.4,4,-4,2049.581,59,11
red,WAIT,85,10,0.4,4,-4,2063.984,60,11
red,WAIT,85,10,0.4,4,-4,2108.987,61,11
red,WAIT,85,10,0.4,4,-4,2143.011,62,11
red,WAIT,85,10,0.4,4,-4,2159.978,63,11
red,WAIT,85,10,0.4,4,-4,2176.991,64,11
red,WAIT,85,10,0.4,4,-4,41.028,1,0
blue,SWITCH,85,10,0.4,4,-4,57.902,1,1
red,WAIT,85,10,0.4,4,-4,75.214,2,1
red,WAIT,85,10,0.4,4,-4,90.008,3,1
red,WAIT,85,10,0.4,4,-4,109.067,4,1
red,WAIT,85,10,0.4,4,-4,124.129,5,1
red,WAIT,85,10,0.4,4,-4,141.978,6,1
red,WAIT,85,10,0.4,4,-4,190.012,7,1
blue,WAIT,85,10,0.4,4,-4,254.3,8,1
blue,WAIT,85,10,0.4,4,-4,271.3,9,1
red,WAIT,85,10,0.4,4,-4,285.978,10,1
red,WAIT,85,10,0.4,4,-4,321.192,11,1
blue,SWITCH,85,10,0.4,4,-4,332.649,11,2
red,WAIT,85,10,0.4,4,-4,351.018,12,2
red,WAIT,85,10,0.4,4,-4,404.038,13,2
red,WAIT,85,10,0.4,4,-4,421.999,14,2
red,WAIT,85,10,0.4,4,-4,451.991,15,2
red,WAIT,85,10,0.4,4,-4,484.987,16,2
red,WAIT,85,10,0.4,4,-4,499.029,17,2
blue,WAIT,85,10,0.4,4,-4,537.3,18,2
blue,SWITCH,85,10,0.4,4,-4,582.913,18,3
red,WAIT,85,10,0.4,4,-4,589.149,19,3
red,WAIT,85,10,0.4,4,-4,634.978,20,3
red,WAIT,85,10,0.4,4,-4,652.054,21,3
blue,SWITCH,85,10,0.4,4,-4,683.161,21,4
red,WAIT,85,10,0.4,4,-4,687.978,22,4
red,WAIT,85,10,0.4,4,-4,705.012,23,4
red,WAIT,85,10,0.4,4,-4,733.978,24,4
red,WAIT,85,10,0.4,4,-4,747.982,25,4
red,WAIT,85,10,0.4,4,-4,780.051,26,4
red,WAIT,85,10,0.4,4,-4,837.978,27,4
red,SWITCH,85,10,0.4,4,-4,876.366,27,5
red,WAIT,85,10,0.4,4,-4,887.996,28,5
red,WAIT,85,10,0.4,4,-4,904.002,29,5
red,WAIT,85,10,0.4,4,-4,934.082,30,5
red,WAIT,85,10,0.4,4,-4,951.989,31,5
red,WAIT,85,10,0.4,4,-4,969.013,32,5
red,WAIT,85,10,0.4,4,-4,982.987,33,5
red,WAIT,85,10,0.4,4,-4,1011.978,34,5
blue,WAIT,85,10,0.4,4,-4,1030.33,35,5
red,WAIT,85,10,0.4,4,-4,1047.061,36,5
red,WAIT,85,10,0.4,4,-4,1062.037,37,5
red,WAIT,85,10,0.4,4,-4,1079.978,38,5
blue,WAIT,85,10,0.4,4,-4,1095.305,39,5
red,WAIT,85,10,0.4,4,-4,1109.357,40,5
red,WAIT,85,10,0.4,4,-4,1122.978,41,5
red,WAIT,85,10,0.4,4,-4,1138.987,42,5
red,WAIT,85,10,0.4,4,-4,1154.978,43,5
blue,SWITCH,85,10,0.4,4,-4,1193.898,43,6
red,WAIT,85,10,0.4,4,-4,1205.083,44,6
blue,WAIT,85,10,0.4,4,-4,1224.405,45,6
red,WAIT,85,10,0.4,4,-4,1239.993,46,6
blue,SWITCH,85,10,0.4,4,-4,1247.98,46,7
red,WAIT,85,10,0.4,4,-4,1258.06,47,7
blue,WAIT,85,10,0.4,4,-4,1276.348,48,7
blue,SWITCH,85,10,0.4,4,-4,1283.244,48,8
red,WAIT,85,10,0.4,4,-4,1309.978,49,8
red,WAIT,85,10,0.4,4,-4,1343.003,50,8
red,WAIT,85,10,0.4,4,-4,1413.978,51,8
red,WAIT,85,10,0.4,4,-4,1427.978,52,8
red,WAIT,85,10,0.4,4,-4,1444.978,53,8
blue,SWITCH,85,10,0.4,4,-4,1487.602,53,9
red,WAIT,85,10,0.4,4,-4,1495.978,54,9
red,WAIT,85,10,0.4,4,-4,1528.978,55,9
red,WAIT,85,10,0.4,4,-4,1594.046,56,9
red,WAIT,85,10,0.4,4,-4,1611.984,57,9
red,WAIT,85,10,0.4,4,-4,1630.978,58,9
red,WAIT,85,10,0.4,4,-4,1651.173,59,9
blue,WAIT,85,10,0.4,4,-4,1666.564,60,9
red,WAIT,85,10,0.4,4,-4,1699.02,61,9
red,WAIT,85,10,0.4,4,-4,1715.978,62,9
blue,WAIT,85,10,0.4,4,-4,1733.588,63,9
red,WAIT,85,10,0.4,4,-4,1789.178,64,9
red,WAIT,85,10,0.4,4,-4,1822.978,65,9
red,WAIT,85,10,0.4,4,-4,1839.155,66,9
red,WAIT,85,10,0.4,4,-4,1857.051,67,9
red,WAIT,85,10,0.4,4,-4,1914.03,68,9
red,WAIT,85,10,0.4,4,-4,1931.175,69,9
red,WAIT,85,10,0.4,4,-4,1968.142,70,9
red,WAIT,85,10,0.4,4,-4,1983.978,71,9
blue,SWITCH,85,10,0.4,4,-4,2008.552,71,10
red,WAIT,85,10,0.4,4,-4,2033.012,72,10
blue,WAIT,85,10,0.4,4,-4,2051.3,73,10
blue,WAIT,85,10,0.4,4,-4,2138.445,74,10
blue,WAIT,85,10,0.4,4,-4,2155.456,75,10
red,WAIT,85,10,0.4,4,-4,2170.046,76,10
red,WAIT,85,10,0.4,4,-4,2219.978,77,10
blue,SWITCH,85,10,0.4,4,-4,2235.028,77,11
blue,WAIT,85,10,0.4,4,-4,2270.3,78,11
red,WAIT,85,10,0.4,4,-4,9.065,1,0
red,WAIT,85,10,0.4,4,-4,28.079,2,0
blue,WAIT,85,10,0.4,4,-4,59.3,3,0
red,WAIT,85,10,0.4,4,-4,91.997,4,0
red,WAIT,85,10,0.4,4,-4,155.978,5,0
red,WAIT,85,10,0.4,4,-4,173.198,6,0
red,WAIT,85,10,0.4,4,-4,207.98,7,0
red,WAIT,85,10,0.4,4,-4,225.038,8,0
red,WAIT,85,10,0.4,4,-4,239.978,9,0
red,WAIT,85,10,0.4,4,-4,282.978,10,0
blue,WAIT,85,10,0.4,4,-4,316.452,11,0
red,WAIT,85,10,0.4,4,-4,364.978,12,0
red,WAIT,85,10,0.4,4,-4,382.049,13,0
red,WAIT,85,10,0.4,4,-4,418.169,14,0
red,WAIT,85,10,0.4,4,-4,437.373,15,0
red,WAIT,85,10,0.4,4,-4,457.359,16,0
red,WAIT,85,10,0.4,4,-4,474.049,17,0
red,WAIT,85,10,0.4,4,-4,491.983,18,0
blue,WAIT,85,10,0.4,4,-4,507.375,19,0
blue,WAIT,85,10,0.4,4,-4,541.349,20,0
blue,WAIT,85,10,0.4,4,-4,574.583,21,0
red,WAIT,85,10,0.4,4,-4,663.978,22,0
red,WAIT,85,10,0.4,4,-4,701.186,23,0
red,WAIT,85,10,0.4,4,-4,714.978,24,0
blue,SWITCH,85,10,0.4,4,-4,734.576,24,1
red,WAIT,85,10,0.4,4,-4,763.003,25,1
red,WAIT,85,10,0.4,4,-4,793.26,26,1
red,WAIT,85,10,0.4,4,-4,810.005,27,1
red,WAIT,85,10,0.4,4,-4,826.978,28,1
red,WAIT,85,10,0.4,4,-4,858.046,29,1
red,WAIT,85,10,0.4,4,-4,886.999,30,1
red,WAIT,85,10,0.4,4,-4,903.055,31,1
red,WAIT,85,10,0.4,4,-4,971.245,32,1
red,WAIT,85,10,0.4,4,-4,1052.047,33,1
blue,SWITCH,85,10,0.4,4,-4,1079.783,33,2
blue,SWITCH,85,10,0.4,4,-4,1089.116,33,3
red,WAIT,85,10,0.4,4,-4,1137.03,34,3
blue,SWITCH,85,10,0.4,4,-4,1151.38,34,4
red,WAIT,85,10,0.4,4,-4,1155.544,34,5
blue,SWITCH,85,10,0.4,4,-4,1163.72,34,6
red,WAIT,85,10,0.4,4,-4,1188.091,35,6
blue,SWITCH,85,10,0.4,4,-4,1232.314,35,7
red,WAIT,85,10,0.4,4,-4,1261.071,36,7
red,WAIT,85,10,0.4,4,-4,1289.995,37,7
red,WAIT,85,10,0.4,4,-4,1308.978,38,7
red,WAIT,85,10,0.4,4,-4,1325.028,39,7
red,WAIT,85,10,0.4,4,-4,1342.978,40,7
blue,WAIT,85,10,0.4,4,-4,1378.321,41,7
red,WAIT,85,10,0.4,4,-4,1395.028,42,7
red,WAIT,85,10,0.4,4,-4,1415.138,43,7
blue,SWITCH,85,10,0.4,4,-4,1453.41,43,8
red,WAIT,85,10,0.4,4,-4,1534.978,44,8
red,WAIT,85,10,0.4,4,-4,1553.978,45,8
blue,WAIT,85,10,0.4,4,-4,1569.333,46,8
red,WAIT,85,10,0.4,4,-4,1584.998,47,8
red,WAIT,85,10,0.4,4,-4,1617.193,48,8
red,WAIT,85,10,0.4,4,-4,1631.1,49,8
red,WAIT,85,10,0.4,4,-4,1662.021,50,8
red,WAIT,85,10,0.4,4,-4,1682.419,51,8
red,WAIT,85,10,0.4,4,-4,1697.978,52,8
red,WAIT,85,10,0.4,4,-4,1802.978,53,8
red,WAIT,85,10,0.4,4,-4,1909.295,54,8
red,WAIT,85,10,0.4,4,-4,1926.103,55,8
red,WAIT,85,10,0.4,4,-4,1941.978,56,8
red,WAIT,85,10,0.4,4,-4,1974.016,57,8
red,WAIT,85,10,0.4,4,-4,2004,58,8
red,WAIT,85,10,0.4,4,-4,2048.978,59,8
red,WAIT,85,10,0.4,4,-4,2064.978,60,8
red,WAIT,85,10,0.4,4,-4,2085.239,61,8
red,WAIT,85,10,0.4,4,-4,2100.978,62,8
red,WAIT,85,10,0.4,4,-4,2119.978,63,8
blue,WAIT,85,10,0.4,4,-4,2135.3,64,8
red,WAIT,85,10,0.4,4,-4,2150.301,65,8
red,WAIT,85,10,0.4,4,-4,2167.175,66,8
red,WAIT,85,10,0.4,4,-4,2215.195,67,8
red,WAIT,85,10,0.4,4,-4,2231.047,68,8
red,WAIT,85,10,0.4,4,-4,2248.978,69,8
red,WAIT,85,10,0.4,4,-4,2266.025,70,8
red,WAIT,85,10,0.4,4,-4,2278.978,71,8
blue,SWITCH,85,10,0.4,4,-4,2288.441,71,9
blue,SWITCH,85,10,0.4,4,-4,2302.828,71,10
blue,WAIT,85,10,0.4,4,-4,7.366,1,0
blue,SWITCH,85,10,0.4,4,-4,16.117,1,1
red,WAIT,85,10,0.4,4,-4,22.978,2,1
red,WAIT,85,10,0.4,4,-4,39.032,3,1
red,WAIT,85,10,0.4,4,-4,53.998,4,1
red,WAIT,85,10,0.4,4,-4,71.208,5,1
red,WAIT,85,10,0.4,4,-4,102.047,6,1
red,WAIT,85,10,0.4,4,-4,137.978,7,1
red,WAIT,85,10,0.4,4,-4,314.029,8,1
red,WAIT,85,10,0.4,4,-4,342.983,9,1
red,WAIT,85,10,0.4,4,-4,371.978,10,1
red,WAIT,85,10,0.4,4,-4,388.978,11,1
red,WAIT,85,10,0.4,4,-4,421.019,12,1
red,WAIT,85,10,0.4,4,-4,467.992,13,1
blue,SWITCH,85,10,0.4,4,-4,544.195,13,2
red,WAIT,85,10,0.4,4,-4,553.978,14,2
blue,WAIT,85,10,0.4,4,-4,568.423,15,2
red,WAIT,85,10,0.4,4,-4,602.204,16,2
red,WAIT,85,10,0.4,4,-4,619.146,17,2
blue,SWITCH,85,10,0.4,4,-4,631.876,17,3
red,WAIT,85,10,0.4,4,-4,636.04,18,3
red,WAIT,85,10,0.4,4,-4,651.014,19,3
red,WAIT,85,10,0.4,4,-4,682.978,20,3
red,WAIT,85,10,0.4,4,-4,701.024,21,3
red,WAIT,85,10,0.4,4,-4,719.131,22,3
red,WAIT,85,10,0.4,4,-4,774.171,23,3
red,WAIT,85,10,0.4,4,-4,788.011,24,3
red,WAIT,85,10,0.4,4,-4,910.171,25,3
red,WAIT,85,10,0.4,4,-4,928.045,26,3
blue,SWITCH,85,10,0.4,4,-4,935.868,26,4
red,WAIT,85,10,0.4,4,-4,944.992,27,4
red,WAIT,85,10,0.4,4,-4,995.996,28,4
red,WAIT,85,10,0.4,4,-4,1010.113,29,4
red,WAIT,85,10,0.4,4,-4,1042.978,30,4
red,SWITCH,85,10,0.4,4,-4,1079.411,31,4
blue,WAIT,85,10,0.4,4,-4,1082.719,31,5
red,WAIT,85,10,0.4,4,-4,1111.978,32,5
blue,WAIT,85,10,0.4,4,-4,1160.3,33,5
red,WAIT,85,10,0.4,4,-4,1180.089,34,5
red,WAIT,85,10,0.4,4,-4,1195.979,35,5
blue,SWITCH,85,10,0.4,4,-4,1224.423,35,6
red,WAIT,85,10,0.4,4,-4,1248.978,36,6
red,WAIT,85,10,0.4,4,-4,1279.003,37,6
red,WAIT,85,10,0.4,4,-4,1293.188,38,6
red,WAIT,85,10,0.4,4,-4,1310.178,39,6
red,WAIT,85,10,0.4,4,-4,1322.978,40,6
red,WAIT,85,10,0.4,4,-4,1341.288,41,6
red,WAIT,85,10,0.4,4,-4,1355.25,42,6
red,WAIT,85,10,0.4,4,-4,1404.998,43,6
red,WAIT,85,10,0.4,4,-4,1422.224,44,6
blue,WAIT,85,10,0.4,4,-4,1455.376,45,6
red,WAIT,85,10,0.4,4,-4,1476.012,46,6
red,WAIT,85,10,0.4,4,-4,1530,47,6
red,WAIT,85,10,0.4,4,-4,1547.15,48,6
red,WAIT,85,10,0.4,4,-4,1566.224,49,6
red,WAIT,85,10,0.4,4,-4,1585.978,50,6
red,WAIT,85,10,0.4,4,-4,1640.117,51,6
red,WAIT,85,10,0.4,4,-4,1658.006,52,6
red,WAIT,85,10,0.4,4,-4,1738.037,53,6
blue,WAIT,85,10,0.4,4,-4,1755.3,54,6
red,WAIT,85,10,0.4,4,-4,1773.064,55,6
red,WAIT,85,10,0.4,4,-4,1791.031,56,6
red,WAIT,85,10,0.4,4,-4,1839.167,57,6
red,WAIT,85,10,0.4,4,-4,1856.044,58,6
blue,SWITCH,85,10,0.4,4,-4,1871.786,58,7
red,WAIT,85,10,0.4,4,-4,1884.978,59,7
red,WAIT,85,10,0.4,4,-4,1904.116,60,7
red,WAIT,85,10,0.4,4,-4,1917.074,61,7
blue,WAIT,85,10,0.4,4,-4,1933.544,62,7
red,WAIT,85,10,0.4,4,-4,1962.981,63,7
red,WAIT,85,10,0.4,4,-4,1978.978,64,7
red,WAIT,85,10,0.4,4,-4,2029.116,65,7
red,WAIT,85,10,0.4,4,-4,2048.16,66,7
red,WAIT,85,10,0.4,4,-4,2098.112,67,7
blue,WAIT,85,10,0.4,4,-4,2126.337,68,7
red,WAIT,85,10,0.4,4,-4,2142.978,69,7
red,WAIT,85,10,0.4,4,-4,2158.085,70,7
blue,WAIT,85,10,0.4,4,-4,2172.313,71,7
red,WAIT,85,10,0.4,4,-4,2190.06,72,7
red,WAIT,85,10,0.4,4,-4,2204.458,73,7
blue,WAIT,85,10,0.4,4,-4,2234.304,74,7
red,WAIT,85,10,0.4,4,-4,2251.978,75,7
blue,WAIT,85,10,0.4,4,-4,2267.389,76,7
red,WAIT,85,10,0.4,4,-4,11.028,1,0
red,WAIT,85,10,0.4,4,-4,49.042,2,0
red,WAIT,85,10,0.4,4,-4,67.14,3,0
red,WAIT,85,10,0.4,4,-4,81.978,4,0
red,WAIT,85,10,0.4,4,-4,150.042,5,0
blue,SWITCH,85,10,0.4,4,-4,167.48,5,1
blue,SWITCH,85,10,0.4,4,-4,190.854,5,2
red,WAIT,85,10,0.4,4,-4,213.078,6,2
red,WAIT,85,10,0.4,4,-4,228.978,7,2
red,WAIT,85,10,0.4,4,-4,262.978,8,2
red,WAIT,85,10,0.4,4,-4,281.048,9,2
red,WAIT,85,10,0.4,4,-4,297.978,10,2
red,WAIT,85,10,0.4,4,-4,351.258,11,2
red,WAIT,85,10,0.4,4,-4,382.156,12,2
blue,SWITCH,85,10,0.4,4,-4,431.92,12,3
red,WAIT,85,10,0.4,4,-4,437.978,13,3
red,WAIT,85,10,0.4,4,-4,483.127,14,3
blue,WAIT,85,10,0.4,4,-4,514.435,15,3
red,WAIT,85,10,0.4,4,-4,534.978,16,3
red,WAIT,85,10,0.4,4,-4,550.012,17,3
red,WAIT,85,10,0.4,4,-4,564.978,18,3
red,WAIT,85,10,0.4,4,-4,580.978,19,3
red,WAIT,85,10,0.4,4,-4,695.978,20,3
blue,SWITCH,85,10,0.4,4,-4,711.498,20,4
blue,SWITCH,85,10,0.4,4,-4,761.3,20,5
red,WAIT,85,10,0.4,4,-4,774.991,21,5
red,WAIT,85,10,0.4,4,-4,787.978,22,5
red,WAIT,85,10,0.4,4,-4,821.978,23,5
blue,SWITCH,85,10,0.4,4,-4,846.588,23,6
red,SWITCH,85,10,0.4,4,-4,887.074,23,7
red,WAIT,85,10,0.4,4,-4,914.068,24,7
red,WAIT,85,10,0.4,4,-4,941.999,25,7
blue,WAIT,85,10,0.4,4,-4,973.3,26,7
red,WAIT,85,10,0.4,4,-4,987.033,27,7
red,WAIT,85,10,0.4,4,-4,1018.125,28,7
red,WAIT,85,10,0.4,4,-4,1051.066,29,7
red,WAIT,85,10,0.4,4,-4,1070.074,30,7
red,WAIT,85,10,0.4,4,-4,1084.986,31,7
red,WAIT,85,10,0.4,4,-4,1104.068,32,7
blue,SWITCH,85,10,0.4,4,-4,1172.408,32,8
red,WAIT,85,10,0.4,4,-4,1180.996,33,8
blue,SWITCH,85,10,0.4,4,-4,1195.54,33,9
red,WAIT,85,10,0.4,4,-4,1199.704,33,10
red,WAIT,85,10,0.4,4,-4,1251.978,34,10
blue,SWITCH,85,10,0.4,4,-4,1283.804,34,11
red,WAIT,85,10,0.4,4,-4,1334.978,35,11
red,WAIT,85,10,0.4,4,-4,1381.044,36,11
blue,SWITCH,85,10,0.4,4,-4,1391.382,36,12
red,WAIT,85,10,0.4,4,-4,1452.978,37,12
blue,SWITCH,85,10,0.4,4,-4,1462.73,37,13
red,WAIT,85,10,0.4,4,-4,1469.978,38,13
red,WAIT,85,10,0.4,4,-4,1557.996,39,13
red,WAIT,85,10,0.4,4,-4,1570.978,40,13
red,WAIT,85,10,0.4,4,-4,1585.039,41,13
red,WAIT,85,10,0.4,4,-4,1601.992,42,13
red,WAIT,85,10,0.4,4,-4,1635.978,43,13
red,WAIT,85,10,0.4,4,-4,1684.978,44,13
red,WAIT,85,10,0.4,4,-4,1699.978,45,13
red,WAIT,85,10,0.4,4,-4,1717.018,46,13
blue,SWITCH,85,10,0.4,4,-4,1736.154,46,14
red,WAIT,85,10,0.4,4,-4,1752.006,47,14
red,WAIT,85,10,0.4,4,-4,1769.003,48,14
red,WAIT,85,10,0.4,4,-4,1799.029,49,14
blue,WAIT,85,10,0.4,4,-4,1830.479,50,14
red,WAIT,85,10,0.4,4,-4,1848.978,51,14
blue,WAIT,85,10,0.4,4,-4,1881.408,52,14
red,WAIT,85,10,0.4,4,-4,1897.978,53,14
red,WAIT,85,10,0.4,4,-4,1918.098,54,14
blue,SWITCH,85,10,0.4,4,-4,1924.621,54,15
blue,WAIT,85,10,0.4,4,-4,1932.3,55,15
blue,SWITCH,85,10,0.4,4,-4,1950.914,55,16
red,WAIT,85,10,0.4,4,-4,1984.978,56,16
blue,SWITCH,85,10,0.4,4,-4,2011.775,56,17
red,WAIT,85,10,0.4,4,-4,2090.978,57,17
red,WAIT,85,10,0.4,4,-4,2108.992,58,17
red,WAIT,85,10,0.4,4,-4,2124.027,59,17
red,WAIT,85,10,0.4,4,-4,2139.309,60,17
red,WAIT,85,10,0.4,4,-4,2172.978,61,17
red,WAIT,85,10,0.4,4,-4,2186.015,62,17
red,WAIT,85,10,0.4,4,-4,2204,63,17
blue,SWITCH,85,10,0.4,4,-4,2213.933,63,18
red,WAIT,85,10,0.4,4,-4,2220.978,64,18
red,WAIT,85,10,0.4,4,-4,2238.978,65,18
red,WAIT,85,10,0.4,4,-4,2257.011,66,18
red,WAIT,85,10,0.4,4,-4,2274.08,67,18
red,WAIT,85,10,0.4,4,-4,2292.092,68,18
red,WAIT,85,10,0.4,4,-4,27.099,1,0
red,WAIT,85,10,0.4,4,-4,45.104,2,0
red,WAIT,85,10,0.4,4,-4,72.978,3,0
blue,SWITCH,85,10,0.4,4,-4,109.345,3,1
blue,WAIT,85,10,0.4,4,-4,120.356,4,1
blue,WAIT,85,10,0.4,4,-4,154.473,5,1
red,WAIT,85,10,0.4,4,-4,168.165,6,1
red,WAIT,85,10,0.4,4,-4,183.978,7,1
red,WAIT,85,10,0.4,4,-4,235.087,8,1
blue,WAIT,85,10,0.4,4,-4,267.516,9,1
blue,SWITCH,85,10,0.4,4,-4,382.532,9,2
blue,SWITCH,85,10,0.4,4,-4,391.196,9,3
red,WAIT,85,10,0.4,4,-4,405.289,10,3
red,WAIT,85,10,0.4,4,-4,455.33,11,3
blue,SWITCH,85,10,0.4,4,-4,484.569,11,4
red,WAIT,85,10,0.4,4,-4,500.978,12,4
red,WAIT,85,10,0.4,4,-4,532.978,13,4
red,WAIT,85,10,0.4,4,-4,547.108,14,4
red,WAIT,85,10,0.4,4,-4,578.978,15,4
red,WAIT,85,10,0.4,4,-4,706.978,16,4
blue,SWITCH,85,10,0.4,4,-4,727.278,16,5
red,WAIT,85,10,0.4,4,-4,769.978,17,5
red,WAIT,85,10,0.4,4,-4,787.08,18,5
red,WAIT,85,10,0.4,4,-4,802.994,19,5
blue,SWITCH,85,10,0.4,4,-4,828.585,19,6
red,WAIT,85,10,0.4,4,-4,835.072,20,6
red,WAIT,85,10,0.4,4,-4,869.978,21,6
blue,WAIT,85,10,0.4,4,-4,882.362,22,6
red,WAIT,85,10,0.4,4,-4,928.978,23,6
blue,SWITCH,85,10,0.4,4,-4,988.491,23,7
red,WAIT,85,10,0.4,4,-4,995.978,24,7
red,WAIT,85,10,0.4,4,-4,1044.251,25,7
red,WAIT,85,10,0.4,4,-4,1094.154,26,7
red,WAIT,85,10,0.4,4,-4,1123.039,27,7
red,WAIT,85,10,0.4,4,-4,1136.982,28,7
red,WAIT,85,10,0.4,4,-4,1154.978,29,7
red,WAIT,85,10,0.4,4,-4,1188.978,30,7
red,WAIT,85,10,0.4,4,-4,1205.563,31,7
red,WAIT,85,10,0.4,4,-4,1238.025,32,7
red,WAIT,85,10,0.4,4,-4,1268.132,33,7
red,WAIT,85,10,0.4,4,-4,1300.166,34,7
red,WAIT,85,10,0.4,4,-4,1336.092,35,7
red,WAIT,85,10,0.4,4,-4,1353.978,36,7
red,WAIT,85,10,0.4,4,-4,1368.978,37,7
red,WAIT,85,10,0.4,4,-4,1386.012,38,7
red,WAIT,85,10,0.4,4,-4,1434.098,39,7
blue,WAIT,85,10,0.4,4,-4,1451.49,40,7
red,WAIT,85,10,0.4,4,-4,1487.032,41,7
red,WAIT,85,10,0.4,4,-4,1534.009,42,7
blue,WAIT,85,10,0.4,4,-4,1550.524,43,7
red,WAIT,85,10,0.4,4,-4,1582.997,44,7
red,WAIT,85,10,0.4,4,-4,1621.246,45,7
red,WAIT,85,10,0.4,4,-4,1637.978,46,7
blue,WAIT,85,10,0.4,4,-4,1655.3,47,7
red,WAIT,85,10,0.4,4,-4,1693.026,48,7
blue,WAIT,85,10,0.4,4,-4,1709.3,49,7
red,WAIT,85,10,0.4,4,-4,1759.049,50,7
red,WAIT,85,10,0.4,4,-4,1825.244,51,7
red,SWITCH,85,10,0.4,4,-4,1839.477,51,8
red,WAIT,85,10,0.4,4,-4,1855.978,52,8
red,WAIT,85,10,0.4,4,-4,1888.258,53,8
red,WAIT,85,10,0.4,4,-4,1903.328,54,8
red,WAIT,85,10,0.4,4,-4,1917.978,55,8
red,WAIT,85,10,0.4,4,-4,1934.978,56,8
red,WAIT,85,10,0.4,4,-4,1955.037,57,8
red,WAIT,85,10,0.4,4,-4,1971.023,58,8
red,WAIT,85,10,0.4,4,-4,1988.06,59,8
red,WAIT,85,10,0.4,4,-4,2021.218,60,8
