outcome,action,TPR,FPR,egs,red_reward,blue_reward,time,cued_switch,uncued_switch
"red","WAIT",91,15,0.4,4,-4,39.134,1,0
"red","WAIT",91,15,0.4,4,-4,70.137,2,0
"red","WAIT",91,15,0.4,4,-4,135.978,3,0
"blue","SWITCH",91,15,0.4,4,-4,147.464,3,1
"red","WAIT",91,15,0.4,4,-4,154.131,4,1
"blue","SWITCH",91,15,0.4,4,-4,161.217,4,2
"red","WAIT",91,15,0.4,4,-4,173.978,5,2
"red","WAIT",91,15,0.4,4,-4,213.978,6,2
"red","WAIT",91,15,0.4,4,-4,232.062,7,2
"red","WAIT",91,15,0.4,4,-4,266.978,8,2
"red","WAIT",91,15,0.4,4,-4,301.978,9,2
"red","WAIT",91,15,0.4,4,-4,318.029,10,2
"red","WAIT",91,15,0.4,4,-4,369.01,11,2
"blue","WAIT",91,15,0.4,4,-4,418.619,12,2
"red","WAIT",91,15,0.4,4,-4,450.978,13,2
"red","WAIT",91,15,0.4,4,-4,483.087,14,2
"blue","WAIT",91,15,0.4,4,-4,501.335,15,2
"red","WAIT",91,15,0.4,4,-4,552.019,16,2
"red","WAIT",91,15,0.4,4,-4,569.208,17,2
"red","WAIT",91,15,0.4,4,-4,614.978,18,2
"red","WAIT",91,15,0.4,4,-4,644.978,19,2
"red","WAIT",91,15,0.4,4,-4,678.978,20,2
"red","WAIT",91,15,0.4,4,-4,694.99,21,2
"red","WAIT",91,15,0.4,4,-4,714.07,22,2
"red","WAIT",91,15,0.4,4,-4,765.978,23,2
"red","WAIT",91,15,0.4,4,-4,819.978,24,2
"red","WAIT",91,15,0.4,4,-4,887.978,25,2
"red","WAIT",91,15,0.4,4,-4,919.993,26,2
"red","WAIT",91,15,0.4,4,-4,938.978,27,2
"blue","WAIT",91,15,0.4,4,-4,955.467,28,2
"red","WAIT",91,15,0.4,4,-4,989.078,29,2
"red","WAIT",91,15,0.4,4,-4,1007.027,30,2
"red","WAIT",91,15,0.4,4,-4,1055.023,31,2
"red","WAIT",91,15,0.4,4,-4,1087.105,32,2
"red","WAIT",91,15,0.4,4,-4,1116.978,33,2
"red","WAIT",91,15,0.4,4,-4,1134.21,34,2
"blue","WAIT",91,15,0.4,4,-4,1149.326,35,2
"blue","WAIT",91,15,0.4,4,-4,1167.33,36,2
"blue","WAIT",91,15,0.4,4,-4,1236.39,37,2
"red","WAIT",91,15,0.4,4,-4,1253.096,38,2
"red","WAIT",91,15,0.4,4,-4,1361.218,39,2
"red","WAIT",91,15,0.4,4,-4,1393.032,40,2
"blue","WAIT",91,15,0.4,4,-4,1424.379,41,2
"red","WAIT",91,15,0.4,4,-4,1457.303,42,2
"red","WAIT",91,15,0.4,4,-4,1472.01,43,2
"red","WAIT",91,15,0.4,4,-4,1487.167,44,2
"red","WAIT",91,15,0.4,4,-4,1534.011,45,2
"red","WAIT",91,15,0.4,4,-4,1547.027,46,2
"blue","WAIT",91,15,0.4,4,-4,1563.3,47,2
"red","WAIT",91,15,0.4,4,-4,1599.978,48,2
"red","WAIT",91,15,0.4,4,-4,1634.077,49,2
"red","WAIT",91,15,0.4,4,-4,1651.159,50,2
"red","WAIT",91,15,0.4,4,-4,1667.978,51,2
"red","WAIT",91,15,0.4,4,-4,1754.053,52,2
"red","WAIT",91,15,0.4,4,-4,1767.023,53,2
"red","WAIT",91,15,0.4,4,-4,1784.978,54,2
"blue","WAIT",91,15,0.4,4,-4,1800.565,55,2
"red","WAIT",91,15,0.4,4,-4,1833.993,56,2
"blue","WAIT",91,15,0.4,4,-4,1850.3,57,2
"red","WAIT",91,15,0.4,4,-4,1867.145,58,2
"red","WAIT",91,15,0.4,4,-4,1885.978,59,2
"red","WAIT",91,15,0.4,4,-4,1922.233,60,2
"red","WAIT",91,15,0.4,4,-4,1939.978,61,2
"red","WAIT",91,15,0.4,4,-4,1972.2,62,2
"red","WAIT",91,15,0.4,4,-4,2016.069,63,2
"red","WAIT",91,15,0.4,4,-4,2033.002,64,2
"red","WAIT",91,15,0.4,4,-4,2085.978,65,2
"red","WAIT",91,15,0.4,4,-4,2120.978,66,2
"blue","WAIT",91,15,0.4,4,-4,2174.3,67,2
"red","WAIT",91,15,0.4,4,-4,2192.098,68,2
"red","WAIT",91,15,0.4,4,-4,2224.301,69,2
"red","WAIT",91,15,0.4,4,-4,2239.022,70,2
"red","WAIT",91,15,0.4,4,-4,2252.978,71,2
"red","WAIT",91,15,0.4,4,-4,2267.129,72,2
"red","WAIT",91,15,0.4,4,-4,2284.004,73,2
"red","WAIT",91,15,0.4,4,-4,8.658,1,0
"red","WAIT",91,15,0.4,4,-4,43.002,2,0
"red","WAIT",91,15,0.4,4,-4,56.303,3,0
"red","SWITCH",91,15,0.4,4,-4,87.386,3,1
"red","SWITCH",91,15,0.4,4,-4,105.474,3,2
"red","WAIT",91,15,0.4,4,-4,133.127,4,2
"red","WAIT",91,15,0.4,4,-4,204.14,5,2
"red","WAIT",91,15,0.4,4,-4,253.109,6,2
"red","WAIT",91,15,0.4,4,-4,288.05,7,2
"red","WAIT",91,15,0.4,4,-4,301.978,8,2
"red","WAIT",91,15,0.4,4,-4,316.041,9,2
"blue","WAIT",91,15,0.4,4,-4,344.631,10,2
"blue","WAIT",91,15,0.4,4,-4,362.328,11,2
"red","WAIT",91,15,0.4,4,-4,443.978,12,2
"red","WAIT",91,15,0.4,4,-4,475.039,13,2
"blue","WAIT",91,15,0.4,4,-4,502.622,14,2
"red","WAIT",91,15,0.4,4,-4,516.192,15,2
"red","WAIT",91,15,0.4,4,-4,545.111,16,2
"red","WAIT",91,15,0.4,4,-4,557.998,17,2
"red","WAIT",91,15,0.4,4,-4,574.978,18,2
"red","WAIT",91,15,0.4,4,-4,623.438,19,2
"red","WAIT",91,15,0.4,4,-4,639.104,20,2
"red","WAIT",91,15,0.4,4,-4,655.284,21,2
"red","WAIT",91,15,0.4,4,-4,685.978,22,2
"red","WAIT",91,15,0.4,4,-4,792.025,23,2
"red","WAIT",91,15,0.4,4,-4,852.186,24,2
"red","WAIT",91,15,0.4,4,-4,1039.035,25,2
"blue","WAIT",91,15,0.4,4,-4,1070.47,26,2
"red","WAIT",91,15,0.4,4,-4,1087.02,27,2
"red","WAIT",91,15,0.4,4,-4,1118.978,28,2
"red","WAIT",91,15,0.4,4,-4,1135.978,29,2
"red","WAIT",91,15,0.4,4,-4,1153.978,30,2
"red","WAIT",91,15,0.4,4,-4,1173.197,31,2
"red","WAIT",91,15,0.4,4,-4,1190.124,32,2
"red","WAIT",91,15,0.4,4,-4,1209.056,33,2
"red","WAIT",91,15,0.4,4,-4,1223.978,34,2
"red","WAIT",91,15,0.4,4,-4,1241.978,35,2
"red","WAIT",91,15,0.4,4,-4,1276.221,36,2
"red","WAIT",91,15,0.4,4,-4,1292.039,37,2
"red","WAIT",91,15,0.4,4,-4,1344.015,38,2
"red","WAIT",91,15,0.4,4,-4,1363.986,39,2
"red","WAIT",91,15,0.4,4,-4,1380.07,40,2
"red","WAIT",91,15,0.4,4,-4,1434.145,41,2
"blue","WAIT",91,15,0.4,4,-4,1463.506,42,2
"red","WAIT",91,15,0.4,4,-4,1494.978,43,2
"red","WAIT",91,15,0.4,4,-4,1509.301,44,2
"red","WAIT",91,15,0.4,4,-4,1526.1,45,2
"red","WAIT",91,15,0.4,4,-4,1538.978,46,2
"red","WAIT",91,15,0.4,4,-4,1575.002,47,2
"red","WAIT",91,15,0.4,4,-4,1589.978,48,2
"blue","WAIT",91,15,0.4,4,-4,1642.406,49,2
"red","WAIT",91,15,0.4,4,-4,1658.037,50,2
"red","WAIT",91,15,0.4,4,-4,1675.242,51,2
"red","WAIT",91,15,0.4,4,-4,1769.102,52,2
"red","WAIT",91,15,0.4,4,-4,1802.083,53,2
"red","WAIT",91,15,0.4,4,-4,1855.341,54,2
"red","WAIT",91,15,0.4,4,-4,1919.002,55,2
"red","WAIT",91,15,0.4,4,-4,1966.978,56,2
"red","WAIT",91,15,0.4,4,-4,1985.19,57,2
"red","WAIT",91,15,0.4,4,-4,2000.997,58,2
"red","WAIT",91,15,0.4,4,-4,2032.044,59,2
"red","WAIT",91,15,0.4,4,-4,2046.978,60,2
"blue","WAIT",91,15,0.4,4,-4,2114.418,61,2
"red","WAIT",91,15,0.4,4,-4,2178.001,62,2
"red","WAIT",91,15,0.4,4,-4,2193.034,63,2
"red","WAIT",91,15,0.4,4,-4,2209.147,64,2
"red","WAIT",91,15,0.4,4,-4,47.093,1,0
"red","WAIT",91,15,0.4,4,-4,62.978,2,0
"blue","SWITCH",91,15,0.4,4,-4,76.949,2,1
"red","WAIT",91,15,0.4,4,-4,97.991,3,1
"red","WAIT",91,15,0.4,4,-4,115.104,4,1
"red","WAIT",91,15,0.4,4,-4,146.36,5,1
"red","WAIT",91,15,0.4,4,-4,179.978,6,1
"red","WAIT",91,15,0.4,4,-4,260.978,7,1
"blue","SWITCH",91,15,0.4,4,-4,288.463,7,2
"blue","WAIT",91,15,0.4,4,-4,291.949,7,3
"red","WAIT",91,15,0.4,4,-4,344.029,8,3
"red","WAIT",91,15,0.4,4,-4,361.978,9,3
"red","WAIT",91,15,0.4,4,-4,424.978,10,3
"red","WAIT",91,15,0.4,4,-4,457.036,11,3
"red","WAIT",91,15,0.4,4,-4,519.058,12,3
"red","WAIT",91,15,0.4,4,-4,565.978,13,3
"red","WAIT",91,15,0.4,4,-4,612.169,14,3
"blue","WAIT",91,15,0.4,4,-4,627.469,15,3
"red","WAIT",91,15,0.4,4,-4,660.978,16,3
"blue","WAIT",91,15,0.4,4,-4,679.3,17,3
"red","WAIT",91,15,0.4,4,-4,715.037,18,3
"red","WAIT",91,15,0.4,4,-4,746.038,19,3
"red","WAIT",91,15,0.4,4,-4,813.978,20,3
"red","WAIT",91,15,0.4,4,-4,829.434,21,3
"red","WAIT",91,15,0.4,4,-4,846.986,22,3
"red","WAIT",91,15,0.4,4,-4,862.339,23,3
"blue","WAIT",91,15,0.4,4,-4,911.3,24,3
"blue","WAIT",91,15,0.4,4,-4,928.384,25,3
"red","WAIT",91,15,0.4,4,-4,986.166,26,3
"blue","WAIT",91,15,0.4,4,-4,1001.3,27,3
"blue","WAIT",91,15,0.4,4,-4,1033.725,28,3
"red","WAIT",91,15,0.4,4,-4,1051.988,29,3
"red","WAIT",91,15,0.4,4,-4,1070.013,30,3
"blue","WAIT",91,15,0.4,4,-4,1089.31,31,3
"blue","WAIT",91,15,0.4,4,-4,1124.3,32,3
"red","WAIT",91,15,0.4,4,-4,1137.978,33,3
"red","WAIT",91,15,0.4,4,-4,1154.086,34,3
"blue","WAIT",91,15,0.4,4,-4,1186.342,35,3
"red","WAIT",91,15,0.4,4,-4,1205.978,36,3
"red","WAIT",91,15,0.4,4,-4,1225.978,37,3
"blue","WAIT",91,15,0.4,4,-4,1241.359,38,3
"blue","WAIT",91,15,0.4,4,-4,1310.336,39,3
"red","WAIT",91,15,0.4,4,-4,1342.025,40,3
"red","WAIT",91,15,0.4,4,-4,1357.017,41,3
"red","WAIT",91,15,0.4,4,-4,1376.978,42,3
"red","WAIT",91,15,0.4,4,-4,1409.989,43,3
"red","WAIT",91,15,0.4,4,-4,1459.089,44,3
"red","WAIT",91,15,0.4,4,-4,1474.978,45,3
"red","WAIT",91,15,0.4,4,-4,1541.978,46,3
"red","WAIT",91,15,0.4,4,-4,1576.978,47,3
"red","WAIT",91,15,0.4,4,-4,1590.211,48,3
"red","WAIT",91,15,0.4,4,-4,1642.152,49,3
"red","WAIT",91,15,0.4,4,-4,1676.308,50,3
"red","WAIT",91,15,0.4,4,-4,1690.978,51,3
"red","WAIT",91,15,0.4,4,-4,1742.978,52,3
"blue","WAIT",91,15,0.4,4,-4,1758.362,53,3
"red","WAIT",91,15,0.4,4,-4,1774.213,54,3
"red","WAIT",91,15,0.4,4,-4,1805.036,55,3
"red","WAIT",91,15,0.4,4,-4,1823.155,56,3
"red","WAIT",91,15,0.4,4,-4,1837.979,57,3
"blue","WAIT",91,15,0.4,4,-4,1889.385,58,3
"red","WAIT",91,15,0.4,4,-4,1925.056,59,3
"red","WAIT",91,15,0.4,4,-4,1940.978,60,3
"red","WAIT",91,15,0.4,4,-4,1958.209,61,3
"red","WAIT",91,15,0.4,4,-4,1974.124,62,3
"red","WAIT",91,15,0.4,4,-4,1988.978,63,3
"red","WAIT",91,15,0.4,4,-4,2003.272,64,3
"red","WAIT",91,15,0.4,4,-4,2020.002,65,3
"red","WAIT",91,15,0.4,4,-4,2070.157,66,3
"red","WAIT",91,15,0.4,4,-4,2103.019,67,3
"red","WAIT",91,15,0.4,4,-4,2118.104,68,3
"red","WAIT",91,15,0.4,4,-4,2131.241,69,3
"red","WAIT",91,15,0.4,4,-4,2148.006,70,3
"red","WAIT",91,15,0.4,4,-4,2164.01,71,3
"red","WAIT",91,15,0.4,4,-4,2194.978,72,3
"red","WAIT",91,15,0.4,4,-4,2214.021,73,3
"red","WAIT",91,15,0.4,4,-4,2250.085,74,3
"red","WAIT",91,15,0.4,4,-4,2288.217,75,3
"red","WAIT",91,15,0.4,4,-4,11.094,1,0
"red","WAIT",91,15,0.4,4,-4,28.087,2,0
"blue","SWITCH",91,15,0.4,4,-4,45.048,2,1
"red","WAIT",91,15,0.4,4,-4,49.212,2,2
"red","WAIT",91,15,0.4,4,-4,83.232,3,2
"red","WAIT",91,15,0.4,4,-4,117.978,4,2
"red","WAIT",91,15,0.4,4,-4,135.978,5,2
"red","WAIT",91,15,0.4,4,-4,152.978,6,2
"blue","WAIT",91,15,0.4,4,-4,199.414,7,2
"red","WAIT",91,15,0.4,4,-4,216.978,8,2
"red","WAIT",91,15,0.4,4,-4,254.978,9,2
"red","WAIT",91,15,0.4,4,-4,286.978,10,2
"red","WAIT",91,15,0.4,4,-4,302.978,11,2
"red","WAIT",91,15,0.4,4,-4,337.152,12,2
"red","WAIT",91,15,0.4,4,-4,404.978,13,2
"red","WAIT",91,15,0.4,4,-4,424.978,14,2
"red","WAIT",91,15,0.4,4,-4,444.0,15,2
"red","WAIT",91,15,0.4,4,-4,546.978,16,2
"red","WAIT",91,15,0.4,4,-4,563.978,17,2
"blue","WAIT",91,15,0.4,4,-4,578.645,18,2
"red","WAIT",91,15,0.4,4,-4,610.178,19,2
"red","WAIT",91,15,0.4,4,-4,622.978,20,2
"red","WAIT",91,15,0.4,4,-4,643.145,21,2
"red","WAIT",91,15,0.4,4,-4,732.986,22,2
"red","WAIT",91,15,0.4,4,-4,762.978,23,2
"red","WAIT",91,15,0.4,4,-4,780.051,24,2
"red","WAIT",91,15,0.4,4,-4,795.067,25,2
"blue","WAIT",91,15,0.4,4,-4,810.498,26,2
"red","WAIT",91,15,0.4,4,-4,827.033,27,2
"red","WAIT",91,15,0.4,4,-4,842.978,28,2
"red","WAIT",91,15,0.4,4,-4,882.09,29,2
"red","WAIT",91,15,0.4,4,-4,912.978,30,2
"red","WAIT",91,15,0.4,4,-4,959.978,31,2
"red","WAIT",91,15,0.4,4,-4,973.199,32,2
"red","WAIT",91,15,0.4,4,-4,989.005,33,2
"red","WAIT",91,15,0.4,4,-4,1040.996,34,2
"red","WAIT",91,15,0.4,4,-4,1057.508,35,2
"red","WAIT",91,15,0.4,4,-4,1088.009,36,2
"red","WAIT",91,15,0.4,4,-4,1104.516,37,2
"red","WAIT",91,15,0.4,4,-4,1134.978,38,2
"blue","WAIT",91,15,0.4,4,-4,1148.681,39,2
"red","WAIT",91,15,0.4,4,-4,1209.978,40,2
"red","WAIT",91,15,0.4,4,-4,1225.978,41,2
"red","WAIT",91,15,0.4,4,-4,1302.042,42,2
"red","WAIT",91,15,0.4,4,-4,1316.978,43,2
"red","WAIT",91,15,0.4,4,-4,1334.021,44,2
"red","WAIT",91,15,0.4,4,-4,1364.978,45,2
"red","WAIT",91,15,0.4,4,-4,1381.978,46,2
"red","WAIT",91,15,0.4,4,-4,1400.075,47,2
"red","WAIT",91,15,0.4,4,-4,1419.978,48,2
"red","WAIT",91,15,0.4,4,-4,1436.284,49,2
"red","WAIT",91,15,0.4,4,-4,1455.978,50,2
"red","WAIT",91,15,0.4,4,-4,1486.263,51,2
"red","WAIT",91,15,0.4,4,-4,1504.082,52,2
"red","WAIT",91,15,0.4,4,-4,1518.039,53,2
"red","WAIT",91,15,0.4,4,-4,1535.668,54,2
"red","WAIT",91,15,0.4,4,-4,1566.032,55,2
"blue","WAIT",91,15,0.4,4,-4,1584.452,56,2
"blue","WAIT",91,15,0.4,4,-4,1635.347,57,2
"red","WAIT",91,15,0.4,4,-4,1697.978,58,2
"red","WAIT",91,15,0.4,4,-4,1748.177,59,2
"red","WAIT",91,15,0.4,4,-4,1763.099,60,2
"red","WAIT",91,15,0.4,4,-4,1798.082,61,2
"red","WAIT",91,15,0.4,4,-4,1813.978,62,2
"blue","WAIT",91,15,0.4,4,-4,1848.46,63,2
"red","WAIT",91,15,0.4,4,-4,1936.006,64,2
"red","WAIT",91,15,0.4,4,-4,1955.08,65,2
"red","WAIT",91,15,0.4,4,-4,1971.114,66,2
"red","WAIT",91,15,0.4,4,-4,2002.155,67,2
"red","WAIT",91,15,0.4,4,-4,2037.978,68,2
"red","WAIT",91,15,0.4,4,-4,2090.374,69,2
"red","WAIT",91,15,0.4,4,-4,2106.99,70,2
"red","WAIT",91,15,0.4,4,-4,2137.073,71,2
"red","WAIT",91,15,0.4,4,-4,2237.051,72,2
"red","WAIT",91,15,0.4,4,-4,2268.978,73,2
"red","WAIT",91,15,0.4,4,-4,2284.978,74,2
"red","WAIT",91,15,0.4,4,-4,28.23,1,0
"red","WAIT",91,15,0.4,4,-4,48.037,2,0
"red","SWITCH",91,15,0.4,4,-4,62.21,3,0
"blue","WAIT",91,15,0.4,4,-4,65.518,3,1
"red","WAIT",91,15,0.4,4,-4,95.143,4,1
"blue","WAIT",91,15,0.4,4,-4,145.366,5,1
"blue","WAIT",91,15,0.4,4,-4,176.76,6,1
"red","WAIT",91,15,0.4,4,-4,194.092,7,1
"red","WAIT",91,15,0.4,4,-4,246.978,8,1
"red","WAIT",91,15,0.4,4,-4,265.191,9,1
"red","WAIT",91,15,0.4,4,-4,296.186,10,1
"red","WAIT",91,15,0.4,4,-4,312.978,11,1
"blue","WAIT",91,15,0.4,4,-4,346.608,12,1
"red","WAIT",91,15,0.4,4,-4,416.049,13,1
"red","WAIT",91,15,0.4,4,-4,431.978,14,1
"blue","WAIT",91,15,0.4,4,-4,481.348,15,1
"red","WAIT",91,15,0.4,4,-4,529.978,16,1
"red","WAIT",91,15,0.4,4,-4,546.062,17,1
"red","WAIT",91,15,0.4,4,-4,560.98,18,1
"red","WAIT",91,15,0.4,4,-4,576.978,19,1
"red","WAIT",91,15,0.4,4,-4,595.086,20,1
"blue","WAIT",91,15,0.4,4,-4,629.3,21,1
"red","WAIT",91,15,0.4,4,-4,646.081,22,1
"red","WAIT",91,15,0.4,4,-4,661.978,23,1
"red","WAIT",91,15,0.4,4,-4,681.122,24,1
"red","WAIT",91,15,0.4,4,-4,731.001,25,1
"red","WAIT",91,15,0.4,4,-4,746.209,26,1
"red","WAIT",91,15,0.4,4,-4,815.978,27,1
"red","WAIT",91,15,0.4,4,-4,856.978,28,1
"red","WAIT",91,15,0.4,4,-4,885.978,29,1
"red","WAIT",91,15,0.4,4,-4,923.121,30,1
"red","WAIT",91,15,0.4,4,-4,941.978,31,1
"red","WAIT",91,15,0.4,4,-4,961.162,32,1
"red","WAIT",91,15,0.4,4,-4,1081.978,33,1
"red","WAIT",91,15,0.4,4,-4,1098.025,34,1
"red","WAIT",91,15,0.4,4,-4,1116.023,35,1
"red","WAIT",91,15,0.4,4,-4,1132.978,36,1
"red","WAIT",91,15,0.4,4,-4,1148.978,37,1
"red","WAIT",91,15,0.4,4,-4,1164.99,38,1
"blue","WAIT",91,15,0.4,4,-4,1181.371,39,1
"red","WAIT",91,15,0.4,4,-4,1196.025,40,1
"red","WAIT",91,15,0.4,4,-4,1226.092,41,1
"blue","WAIT",91,15,0.4,4,-4,1239.3,42,1
"blue","WAIT",91,15,0.4,4,-4,1270.332,43,1
"red","WAIT",91,15,0.4,4,-4,1306.182,44,1
"red","WAIT",91,15,0.4,4,-4,1375.978,45,1
"red","WAIT",91,15,0.4,4,-4,1404.978,46,1
"red","WAIT",91,15,0.4,4,-4,1419.18,47,1
"red","WAIT",91,15,0.4,4,-4,1434.978,48,1
"blue","WAIT",91,15,0.4,4,-4,1448.3,49,1
"red","WAIT",91,15,0.4,4,-4,1466.01,50,1
"red","WAIT",91,15,0.4,4,-4,1480.276,51,1
"red","WAIT",91,15,0.4,4,-4,1509.978,52,1
"blue","WAIT",91,15,0.4,4,-4,1526.322,53,1
"red","WAIT",91,15,0.4,4,-4,1593.011,54,1
"red","WAIT",91,15,0.4,4,-4,1629.346,55,1
"red","WAIT",91,15,0.4,4,-4,1642.978,56,1
"red","WAIT",91,15,0.4,4,-4,1709.093,57,1
"blue","WAIT",91,15,0.4,4,-4,1723.32,58,1
"red","WAIT",91,15,0.4,4,-4,1756.283,59,1
"red","WAIT",91,15,0.4,4,-4,1788.995,60,1
"red","WAIT",91,15,0.4,4,-4,1805.057,61,1
"red","WAIT",91,15,0.4,4,-4,1824.978,62,1
"red","WAIT",91,15,0.4,4,-4,1843.134,63,1
"red","WAIT",91,15,0.4,4,-4,1860.111,64,1
"red","WAIT",91,15,0.4,4,-4,1880.319,65,1
"red","WAIT",91,15,0.4,4,-4,1911.222,66,1
"red","WAIT",91,15,0.4,4,-4,1925.157,67,1
"red","WAIT",91,15,0.4,4,-4,1961.116,68,1
"red","WAIT",91,15,0.4,4,-4,1981.061,69,1
"red","WAIT",91,15,0.4,4,-4,2014.978,70,1
"red","WAIT",91,15,0.4,4,-4,2029.978,71,1
"blue","WAIT",91,15,0.4,4,-4,2062.38,72,1
"red","WAIT",91,15,0.4,4,-4,2078.09,73,1
"red","WAIT",91,15,0.4,4,-4,2113.978,74,1
"red","WAIT",91,15,0.4,4,-4,2131.058,75,1
"red","WAIT",91,15,0.4,4,-4,2162.338,76,1
"red","WAIT",91,15,0.4,4,-4,2198.117,77,1
"red","WAIT",91,15,0.4,4,-4,2218.289,78,1
"red","WAIT",91,15,0.4,4,-4,2234.999,79,1
"red","WAIT",91,15,0.4,4,-4,2249.01,80,1
"red","WAIT",91,15,0.4,4,-4,2283.99,81,1
"blue","WAIT",91,15,0.4,4,-4,10.35,1,0
"red","WAIT",91,15,0.4,4,-4,28.295,2,0
"red","WAIT",91,15,0.4,4,-4,42.99,3,0
"red","WAIT",91,15,0.4,4,-4,59.11,4,0
"red","WAIT",91,15,0.4,4,-4,90.978,5,0
"red","WAIT",91,15,0.4,4,-4,122.05,6,0
"blue","SWITCH",91,15,0.4,4,-4,139.048,6,1
"blue","WAIT",91,15,0.4,4,-4,217.439,7,1
"red","WAIT",91,15,0.4,4,-4,235.978,8,1
"red","WAIT",91,15,0.4,4,-4,270.282,9,1
"red","WAIT",91,15,0.4,4,-4,345.978,10,1
"blue","WAIT",91,15,0.4,4,-4,361.355,11,1
"red","WAIT",91,15,0.4,4,-4,391.072,12,1
"blue","WAIT",91,15,0.4,4,-4,407.33,13,1
"red","WAIT",91,15,0.4,4,-4,422.121,14,1
"red","WAIT",91,15,0.4,4,-4,438.097,15,1
"blue","SWITCH",91,15,0.4,4,-4,461.289,15,2
"blue","WAIT",91,15,0.4,4,-4,487.3,16,2
"red","WAIT",91,15,0.4,4,-4,556.0,17,2
"red","WAIT",91,15,0.4,4,-4,590.165,18,2
"red","WAIT",91,15,0.4,4,-4,606.978,19,2
"red","WAIT",91,15,0.4,4,-4,641.978,20,2
"blue","WAIT",91,15,0.4,4,-4,713.349,21,2
"red","WAIT",91,15,0.4,4,-4,729.178,22,2
"red","WAIT",91,15,0.4,4,-4,746.269,23,2
"red","WAIT",91,15,0.4,4,-4,860.978,24,2
"red","WAIT",91,15,0.4,4,-4,897.978,25,2
"red","WAIT",91,15,0.4,4,-4,931.044,26,2
"red","WAIT",91,15,0.4,4,-4,948.026,27,2
"red","WAIT",91,15,0.4,4,-4,978.978,28,2
"red","WAIT",91,15,0.4,4,-4,1043.978,29,2
"red","WAIT",91,15,0.4,4,-4,1080.978,30,2
"blue","WAIT",91,15,0.4,4,-4,1097.611,31,2
"red","WAIT",91,15,0.4,4,-4,1112.978,32,2
"red","WAIT",91,15,0.4,4,-4,1130.147,33,2
"blue","WAIT",91,15,0.4,4,-4,1161.388,34,2
"red","WAIT",91,15,0.4,4,-4,1178.097,35,2
"red","WAIT",91,15,0.4,4,-4,1193.978,36,2
"blue","WAIT",91,15,0.4,4,-4,1209.315,37,2
"blue","WAIT",91,15,0.4,4,-4,1240.333,38,2
"red","WAIT",91,15,0.4,4,-4,1257.978,39,2
"red","WAIT",91,15,0.4,4,-4,1277.978,40,2
"red","WAIT",91,15,0.4,4,-4,1295.978,41,2
"red","WAIT",91,15,0.4,4,-4,1312.024,42,2
"red","WAIT",91,15,0.4,4,-4,1374.995,43,2
"red","WAIT",91,15,0.4,4,-4,1388.978,44,2
"red","WAIT",91,15,0.4,4,-4,1425.276,45,2
"red","WAIT",91,15,0.4,4,-4,1457.155,46,2
"red","WAIT",91,15,0.4,4,-4,1489.978,47,2
"red","WAIT",91,15,0.4,4,-4,1506.177,48,2
"blue","WAIT",91,15,0.4,4,-4,1608.326,49,2
"red","WAIT",91,15,0.4,4,-4,1654.978,50,2
"red","WAIT",91,15,0.4,4,-4,1689.055,51,2
"red","WAIT",91,15,0.4,4,-4,1720.319,52,2
"red","WAIT",91,15,0.4,4,-4,1734.036,53,2
"red","WAIT",91,15,0.4,4,-4,1747.978,54,2
"red","WAIT",91,15,0.4,4,-4,1787.978,55,2
"red","WAIT",91,15,0.4,4,-4,1821.978,56,2
"red","WAIT",91,15,0.4,4,-4,1839.051,57,2
"red","WAIT",91,15,0.4,4,-4,1889.0,58,2
"red","WAIT",91,15,0.4,4,-4,1922.058,59,2
"red","WAIT",91,15,0.4,4,-4,1968.126,60,2
"red","WAIT",91,15,0.4,4,-4,1984.13,61,2
"red","WAIT",91,15,0.4,4,-4,1999.077,62,2
"red","WAIT",91,15,0.4,4,-4,2017.982,63,2
"red","WAIT",91,15,0.4,4,-4,2050.123,64,2
"red","WAIT",91,15,0.4,4,-4,2154.087,65,2
"red","WAIT",91,15,0.4,4,-4,2167.984,66,2
"red","WAIT",91,15,0.4,4,-4,2218.045,67,2
"red","WAIT",91,15,0.4,4,-4,2234.978,68,2
"blue","WAIT",91,15,0.4,4,-4,2252.357,69,2
"red","WAIT",91,15,0.4,4,-4,2270.026,70,2
"blue","WAIT",91,15,0.4,4,-4,10.499,1,0
"blue","SWITCH",91,15,0.4,4,-4,42.241,1,1
"blue","WAIT",91,15,0.4,4,-4,114.36,2,1
"red","WAIT",91,15,0.4,4,-4,148.978,3,1
"red","WAIT",91,15,0.4,4,-4,165.032,4,1
"red","WAIT",91,15,0.4,4,-4,220.092,5,1
"red","WAIT",91,15,0.4,4,-4,234.978,6,1
"red","WAIT",91,15,0.4,4,-4,255.004,7,1
"red","WAIT",91,15,0.4,4,-4,274.012,8,1
"red","WAIT",91,15,0.4,4,-4,288.006,9,1
"red","WAIT",91,15,0.4,4,-4,304.978,10,1
"red","WAIT",91,15,0.4,4,-4,322.021,11,1
"red","WAIT",91,15,0.4,4,-4,382.161,12,1
"red","WAIT",91,15,0.4,4,-4,399.978,13,1
"blue","WAIT",91,15,0.4,4,-4,481.309,14,1
"blue","SWITCH",91,15,0.4,4,-4,489.142,14,2
"blue","WAIT",91,15,0.4,4,-4,500.41,15,2
"red","WAIT",91,15,0.4,4,-4,536.222,16,2
"red","WAIT",91,15,0.4,4,-4,550.978,17,2
"red","WAIT",91,15,0.4,4,-4,616.978,18,2
